Ticker|C|Name|Symbol|EPS|PE|Yield|% Chg|Change|Price|Ask|Bid|Trd Sz|Ask Sz|Bid Sz|Close|52 Week Range|52 High|High|Low|52 Low|Open|Call/Put|Imp Vol|Mark|Exch|Mkt Val|Market Cap|Shr Os|Volume|AVG Volume 6 Month|Blk Vol|Opn Int|Day % P/L|Day P/L|% P/L|P/L|Book Cost|Avg Cost|Entry Date|Quantity|Trade|Trend|Opn Int Chg|Curr|Q|Div|Div Pay Dt|Ex-Div|Exp Dt|Num Trd|Prc Tck|Quote Trend|Range|Rel Range|Strike
BLR-X|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
BMO|US|BANK OF MONTREAL|BMO|5.67|13.79|4.19|0.2558|0.2|78.39|79.50|78.36|0.00|6.00|6.00|78.19|41.62|79.93|78.53|78.02|38.31|78.44|-|0.23|78.93|NYQ||"64|217.12"|"645|889|396.00"|"303|576.00"|"529|920.26"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|3.28|02/26/2021|01/29/2021|-|"3|859.00"|Þ||0.51||
BNS|US|BANK NOVA SCOTIA|BNS|3.98|13.40|5.29|1.6135|0.86|54.16|54.58|53.05|0.00|10.00|2.00|53.30|24.65|56.59|54.23|53.33|31.94|53.47|-|0.19|53.81|NYQ||"82|453.28"|"1|211|479|297.00"|"1|003|105.00"|"1|139|055.76"|"22|819.00"||-|-|-|-|-|-|-|-|-|||USD|R|2.82|01/27/2021|01/04/2021|-|"8|391.00"|þ||0.90||
CBL|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
CBW-X|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
null|US|SPRT PYS GLD SVR|CEF.A|4.30|4.36|0.00|1.0155|0.19|18.90|0.00|0.00|400.00|0.00|0.00|18.71|9.26|21.41|18.93|18.70|12.15|18.75|-|0.00|0.00|ASE||"4|145.87"|"221|704|099.00"|"10|535.00"|"13|617.55"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|0.00|-|-|-|80.00|þ||0.23||
CEF.U(US$)|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
CEP-X|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
CF|US|CF INDUSTRIES|CF|1.32|32.67|2.78|6.1007|2.63|45.74|46.00|45.28|0.00|1.00|1.00|43.11|26.60|46.33|45.96|42.95|19.73|43.52|-|0.38|45.64|NYQ||"9|221.93"|"213|943|587.00"|"3|698|642.00"|"2|434|857.44"|"1|106|096.00"||-|-|-|-|-|-|-|-|-|||USD|R|1.20|11/30/2020|11/13/2020|-|"26|477.00"|þ||3.01||
CGI|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
CH-X|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
CIX|US|COMPX INTERNATL|CIX|0.92|15.65|2.79|0.3489|0.05|14.38|14.50|13.00|0.00|5.00|50.00|14.33|7.04|17.57|14.38|14.17|10.53|14.33|-|0.00|13.75|ASQ||178.43|"12|451|157.00"|"6|547.00"|"6|044.74"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|0.40|12/08/2020|11/30/2020|-|125.00|Þ||0.21||
CM|US|CDN IMPERIAL BK|CM|6.17|14.31|5.14|0.8378|0.74|89.07|89.94|76.00|0.00|10.00|1.00|88.33|42.23|88.68|89.23|88.44|46.45|88.55|-|0.19|82.97|NYQ||"50|249.47"|"447|085|329.00"|"254|810.00"|"332|647.63"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|4.54|01/28/2021|12/24/2020|-|"3|387.00"|þ||0.79||
CRWN|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
CSY|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
CVG|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
CWB|US|SPDR BG CNVR SCU|CWB|0.00|0.00|3.08|1.2356|1.06|86.85|0.00|84.00|0.00|0.00|1.00|85.79|46.91|86.72|86.95|85.82|39.81|86.01|-|0.23|42.00|   ||―|"88|600|000.00"|"2|773|145.00"|"1|015|674.48"|"1|796|525.00"||-|-|-|-|-|-|-|-|-|||USD|R|2.64|12/24/2020|12/18/2020|-|"5|660.00"|Þ||1.13||
CWF|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
CWI|US|SPDR MSCI ACWI|CWI|0.00|0.00|3.38|0.8395|0.24|28.83|0.00|0.00|0.00|0.00|0.00|28.59|11.89|28.94|28.85|28.61|17.05|28.64|-|0.94|0.00|   ||―|"42|200|000.00"|"607|099.00"|"157|021.33"|"12|700.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.97|12/28/2020|12/18/2020|-|"1|562.00"|Þ||0.24||
CYB|US|WT CHN YUAN ST|CYB|0.00|0.00|2.27|0.2308|0.0633|27.49|27.72|27.43|0.00|1.00|1.00|27.43|3.50|27.70|27.55|27.43|24.20|27.54|-|0.12|27.57|   ||―|"1|250|000.00"|"15|666.00"|"12|902.90"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|0.62|12/24/2020|12/21/2020|-|85.00|Þ||0.12||
DC.A|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
DS|US|DRIVE SHACK INC|DS|-1.30|0.00|0.00|3.3333|0.08|2.48|2.56|2.53|0.00|2.00|3.00|2.40|3.33|4.19|2.65|2.36|0.86|2.42|-|0.83|2.54|NYQ||161.35|"67|227|944.00"|"1|850|030.00"|"1|450|985.81"|"148|926.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.00|01/31/2017|12/16/2016|-|"5|831.00"|þ||0.29||
ECN|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
EFH|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
EFN|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
ELF|US|E.L.F BEAUTY INC|ELF|0.19|122.72|0.00|-0.3029|-0.07|23.04|23.14|22.55|0.00|1.00|1.00|23.11|18.61|26.19|23.20|22.55|7.58|22.98|-|0.58|22.84|NYQ||"1|179.38"|"51|033|310.00"|"737|169.00"|"774|250.23"|"89|133.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.00|-|-|-|"6|520.00"|Þ||0.65||
EQB|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
EVT|US|EV TAX ADV DIV|EVT|0.00|0.00|7.23|-0.0|-0.0|24.06|25.97|22.94|0.00|31.00|1.00|24.06|14.63|26.50|24.27|23.96|11.87|24.13|-|0.00|24.45|NYQ||"1|768.59"|"73|507|574.00"|"158|126.00"|"166|123.42"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|1.74|01/15/2021|12/29/2020|-|688.00|þ||0.30||
FA-X|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
FC|US|FRANKLIN COVEY|FC|-0.71|0.00|0.00|2.2379|0.54|24.67|0.00|0.00|0.00|0.00|0.00|24.13|23.30|35.91|25.39|23.84|12.61|24.00|-|0.52|0.00|NYQ||338.70|"27|056|000.00"|"105|665.00"|"67|572.83"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|0.00|-|-|-|"1|087.00"|þ||1.55||
FCF-X|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
FFH|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
