Ticker|C|Name|Symbol|EPS|PE|Yield|% Chg|Change|Price|Ask|Bid|Trd Sz|Ask Sz|Bid Sz|Close|52 Week Range|52 High|High|Low|52 Low|Open|Call/Put|Imp Vol|Mark|Exch|Mkt Val|Market Cap|Shr Os|Volume|AVG Volume 6 Month|Blk Vol|Opn Int|Day % P/L|Day P/L|% P/L|P/L|Book Cost|Avg Cost|Entry Date|Quantity|Trade|Trend|Opn Int Chg|Curr|Q|Div|Div Pay Dt|Ex-Div|Exp Dt|Num Trd|Prc Tck|Quote Trend|Range|Rel Range|Strike
CEA|US|CHINA EAST AIR|CEA|-3.13|0.00|1.72|1.1639|0.24|20.86|22.95|20.50|0.00|1.00|2.00|20.62|12.67|28.47|20.97|20.85|15.80|20.90|-|0.93|21.73|NYQ||"9|897.48"|"5|176|777|777.00"|"6|557.00"|"17|050.34"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|0.35|08/17/2020|07/07/2020|-|126.00|þ||0.12||
CEI|US|CAMBER ENRGY INC|CEI|-2.08|0.00|0.00|8.4906|0.09|1.15|1.23|1.22|0.00|27.00|1.00|1.06|2.48|2.94|1.24|1.06|0.46|1.10|-|0.95|1.23|ASQ||26.50|"25|000|000.00"|"8|884|905.00"|"6|307|633.37"|"2|438|263.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.00|10/29/2019|10/29/2019|-|"12|985.00"|Þ||0.18||
CEM|CA|CONSTANTINE MTL|CEM.V|-0.02|0.00|0.00|-0.0|-0.0|0.18|0.19|0.17|"5|500.00"|22.00|14.00|0.18|0.17|0.29|0.18|0.18|0.12|0.18|-||0.18|   ||8.77|"48|695|918.00"|"13|000.00"|"10|586.19"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|08/01/2019|08/02/2019|-|2.00| ||0.00||
CEN|CA|CLAREN ENERGY CO|CEN.V|0.00|0.00|0.00|-0.0|-0.0|0.15|0.17|0.15|"2|000.00"|20.00|128.00|0.15|0.23|0.27|0.15|0.15|0.04|0.15|-||0.16|   ||4.19|"27|944|235.00"|"2|000.00"|"10|242.47"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|12/11/2018|12/11/2018|-|1.00| ||0.00||
CEP|CA|CLIFFSIDE CAPITA|CEP.V|0.00|0.00|0.00|0.0|0.0|0.15|0.15|0.12|0.00|56.00|40.00|0.15|0.10|0.15|0.00|0.00|0.04|0.00|-||0.14|   ||―|"56|075|000.00"|0.00|"3|957.69"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|02/19/2019|-|0.00| ||0.00||
CFY|CA|CF ENERGY CORP|CFY.V|0.16|3.05|2.02|0.0|0.0|0.49|0.51|0.50|0.00|7.00|1.00|0.49|0.32|0.65|0.00|0.00|0.34|0.00|-||0.51|   ||32.64|"65|463|155.00"|0.00|"12|260.30"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.01|12/12/2019|12/05/2019|-|0.00| ||0.00||
CGD|CA|CARLIN GOLD CP|CGD.V|0.00|0.00|0.00|0.0|0.0|0.05|0.06|0.04|0.00|25.00|143.00|0.05|0.06|0.07|0.00|0.00|0.01|0.00|-||0.05|   ||||0.00|"45|674.42"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|05/16/2000|05/16/2000|-|0.00| ||0.00||
CGM|CA|CALFRNA GOLD MNG|CGM.NLB|0.00|0.00|0.00|0.0|0.0|0.13|0.00|0.00|0.00|0.00|0.00|0.13|0.00||0.00|0.00||0.00|-||0.00|-||8.14|"65|108|269.00"|0.00|173.08|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|0.00| ||0.00||
CGP|CA|CORNRSTN CPTL RE|CGP.V|-0.21|0.00|0.00|-1.54|-0.08|5.12|5.17|5.12|300.00|5.00|1.00|5.20|5.17|6.53|5.16|5.05|1.36|5.16|-||5.14|   ||169.03|"32|505|661.00"|"21|128.00"|"21|301.07"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|07/15/2019|07/15/2019|-|58.00|Þ||0.11||
CGW|US|INVS S&P WTR IDX|CGW|0.00|0.00|1.35|0.7969|0.39|49.33|0.00|46.00|0.00|0.00|16.00|48.94|21.69|49.34|49.44|48.99|27.65|49.02|-|0.69|23.00|   ||―|"16|840|000.00"|"41|598.00"|"41|048.42"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|0.66|12/31/2020|12/21/2020|-|398.00|Þ||0.45||
